workflowId,normalization,classifier,n_estimators,criterion,max_depth,fairness_method,random_state,training_time_seconds,test_AUC_ROC,test_Accuracy,test_Precision,test_Recall,test_F1_Score,test_Log_Loss,test_Matthews_Corrcoef,test_Cohen_Kappa,test_Balanced_Accuracy,test_True_Positives,test_True_Negatives,test_False_Positives,test_False_Negatives,test_Specificity,test_Sensitivity,test_Statistical_Parity,test_Disparate_Impact,test_Equal_Opportunity,test_Equalized_Odds,test_Predictive_Equality,test_Treatment_Equality,test_Equal_Negative_Predictive_Value,test_Conditional_Statistical_Parity,test_Conditional_Use_Accuracy_Equality,test_Overall_Accuracy_Equality,test_Test_Fairness,test_Well_Calibration,test_Balance_for_Positive_Class,test_Balance_for_Negative_Class,train_Accuracy,train_F1_Score,train_AUC_ROC,train_Precision,train_Recall,overfitting_Accuracy_diff,overfitting_F1_diff,overfitting_AUC_diff,learning_curve_train_score,learning_curve_test_score,system/cpu_utilization_percentage,system/system_memory_usage_megabytes,system/system_memory_usage_percentage,system/disk_usage_megabytes,system/network_receive_megabytes,system/network_transmit_megabytes
97,minmax,random_forest,50,entropy,20,balanced_subsample,42,0.10680603981018066,0.9967989795918367,0.9956923076923077,0.9967373572593801,0.9975510204081632,0.9971440228478172,0.06953788593174531,0.9883844386665899,0.988383077590829,0.9937755102040816,1222,396,4,3,0.99,0.9975510204081632,0.2544615384615385,0.3254486133768352,0.007551020408163245,0.0075510204081632535,0.007551020408163266,0.14285714285714285,0.49248120300751874,0.004256154251861322,0.9934747145187601,0.0019167974882260408,0.9405755102040817,0.0059116307692307695,0.9975510204081632,0.99,1.0,1.0,1.0,1.0,1.0,0.004307692307692346,0.002855977152182776,0.00320102040816328,0.9996920708237106,0.9926114049595239,21.7,8327.15625,66.1,415377.3984375,4228.470703125,1242.4130859375
98,minmax,random_forest,50,entropy,20,balanced,42,0.08790826797485352,0.9967704081632653,0.9938461538461538,0.9951100244498777,0.996734693877551,0.9959216965742251,0.07084327577999223,0.9833958281827847,0.9833904022077988,0.9908673469387754,1221,394,6,4,0.985,0.996734693877551,0.2550769230769231,0.3243683781581092,0.011734693877550995,0.011734693877551008,0.011734693877551019,0.2,0.48994974874371855,0.005160275706159179,0.9902200488997555,0.002978806907378395,0.9393602040816328,0.0065216,0.996734693877551,0.985,1.0,1.0,1.0,1.0,1.0,0.006153846153846176,0.004078303425774865,0.0032295918367346577,0.9998460354118553,0.9919955464755542,13.6,8302.703125,66.0,415377.40625,4228.4990234375,1242.4345703125
99,minmax,random_forest,50,entropy,20,None,42,0.09590911865234375,0.9967795918367346,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07157635589383111,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9379979591836735,0.0064686769230769235,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.003220408163265409,0.9998460354118553,0.9941509089388516,0.0,8326.578125,66.2,415377.41015625,4228.5068359375,1242.44140625
100,minmax,random_forest,50,log_loss,3,balanced_subsample,42,0.08272385597229004,0.9948704081632652,0.9846153846153847,0.9942339373970346,0.9853061224489796,0.989749897498975,0.11842348144114284,0.9590829068245872,0.9589262694942244,0.9839030612244899,1207,393,7,18,0.9825,0.9853061224489796,0.24707692307692308,0.3385502471169687,0.0028061224489795977,0.0028061224489796394,0.0028061224489795943,0.44,0.45620437956204385,0.038029557834990735,0.9884678747940692,0.0007123233908947757,0.7976786414624426,0.023307528016780522,0.9853061224489796,0.9825,0.9873768472906403,0.99160008195042,0.9974769400909979,0.9950657894736842,0.9881584320130665,0.002761462675255677,0.001850184451445025,0.002606531927732636,0.9889145496535797,0.9864533890422135,0.0,8315.953125,66.1,415377.47265625,4228.5205078125,1242.447265625
101,minmax,random_forest,50,log_loss,3,balanced,42,0.0652310848236084,0.9949724489795919,0.9821538461538462,0.9942148760330578,0.9820408163265306,0.9880903490759754,0.117155068551811,0.9528003693817028,0.952512910945963,0.9822704081632654,1203,393,7,22,0.9825,0.9820408163265306,0.24461538461538457,0.34297520661157027,0.000459183673469421,0.00045918367346946265,0.0004591836734693863,0.5172413793103449,0.44698795180722894,0.04722692422582886,0.9884297520661156,0.0001165620094192299,0.8006652174419737,0.023151651367399714,0.9820408163265306,0.9825,0.9873768472906403,0.99160008195042,0.9974687632713616,0.9950657894736842,0.9881584320130665,0.005223001136794192,0.003509732874444671,0.0024963142917696635,0.9893764434180139,0.9867614605147951,10.6,8319.328125,66.1,415377.47265625,4228.5205078125,1242.447265625
102,minmax,random_forest,50,log_loss,3,None,42,0.06349372863769531,0.994845918367347,0.9876923076923076,0.9862792574656981,0.9975510204081632,0.9918831168831169,0.10299926287460169,0.9667079884461516,0.9664412205069957,0.9775255102040816,1222,383,17,3,0.9575,0.9975510204081632,0.2624615384615384,0.31154156577885395,0.04005102040816322,0.04005102040816324,0.04005102040816327,0.7,0.49222797927461137,0.00594872180891326,0.9725585149313962,0.01016679748822602,0.7725252740963335,0.020601059257574994,0.9975510204081632,0.9575,0.9867610837438424,0.991272579663081,0.9972536107046834,0.9854721549636803,0.9971416904859126,-0.0009312239484652318,-0.0006105372200359005,0.002407692337336398,0.9878367975365666,0.9836818836337528,10.8,8320.203125,66.1,415377.47265625,4228.5205078125,1242.447265625
103,minmax,random_forest,50,log_loss,10,balanced_subsample,42,0.11271810531616211,0.9967877551020408,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.06969666015668242,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9399233679669148,0.005963441852577202,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.0032122448979592377,0.9996920708237106,0.9926114049595239,12.9,8271.765625,65.8,415377.37109375,4228.5205078125,1242.4482421875
104,minmax,random_forest,50,log_loss,10,balanced,42,0.08976316452026367,0.9967408163265306,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07066594551801343,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9399246988424259,0.006420566751624027,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.0032591836734694457,0.9998460354118553,0.9919955464755542,0.0,8272.453125,65.8,415377.37890625,4228.521484375,1242.4482421875
105,minmax,random_forest,50,log_loss,10,None,42,0.09278726577758789,0.9970275510204081,0.9938461538461538,0.9951100244498777,0.996734693877551,0.9959216965742251,0.05634844644262629,0.9833958281827847,0.9833904022077988,0.9908673469387754,1221,394,6,4,0.985,0.996734693877551,0.2550769230769231,0.3243683781581092,0.011734693877550995,0.011734693877551008,0.011734693877551019,0.2,0.48994974874371855,0.005160275706159179,0.9902200488997555,0.002978806907378395,0.9369202696067118,0.006564505547999315,0.996734693877551,0.985,1.0,1.0,1.0,1.0,1.0,0.006153846153846176,0.004078303425774865,0.002972448979591924,0.9996920708237106,0.9938431219274634,0.0,8255.703125,65.7,415377.3828125,4228.52734375,1242.4560546875
106,minmax,random_forest,50,log_loss,20,balanced_subsample,42,0.10402488708496094,0.9967989795918367,0.9956923076923077,0.9967373572593801,0.9975510204081632,0.9971440228478172,0.06953788593174531,0.9883844386665899,0.988383077590829,0.9937755102040816,1222,396,4,3,0.99,0.9975510204081632,0.2544615384615385,0.3254486133768352,0.007551020408163245,0.0075510204081632535,0.007551020408163266,0.14285714285714285,0.49248120300751874,0.004256154251861322,0.9934747145187601,0.0019167974882260408,0.9405755102040817,0.0059116307692307695,0.9975510204081632,0.99,1.0,1.0,1.0,1.0,1.0,0.004307692307692346,0.002855977152182776,0.00320102040816328,0.9996920708237106,0.9926114049595239,13.7,8253.28125,65.7,415377.3828125,4228.52734375,1242.4560546875
107,minmax,random_forest,50,log_loss,20,balanced,42,0.09180712699890137,0.9967704081632653,0.9938461538461538,0.9951100244498777,0.996734693877551,0.9959216965742251,0.07084327577999223,0.9833958281827847,0.9833904022077988,0.9908673469387754,1221,394,6,4,0.985,0.996734693877551,0.2550769230769231,0.3243683781581092,0.011734693877550995,0.011734693877551008,0.011734693877551019,0.2,0.48994974874371855,0.005160275706159179,0.9902200488997555,0.002978806907378395,0.9393602040816328,0.0065216,0.996734693877551,0.985,1.0,1.0,1.0,1.0,1.0,0.006153846153846176,0.004078303425774865,0.0032295918367346577,0.9998460354118553,0.9919955464755542,9.7,8254.25,65.7,415377.3828125,4228.52734375,1242.4560546875
108,minmax,random_forest,50,log_loss,20,None,42,0.09675192832946777,0.9967795918367346,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07157635589383111,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9379979591836735,0.0064686769230769235,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.003220408163265409,0.9998460354118553,0.9941509089388516,0.0,8219.390625,65.5,415377.38671875,4228.52734375,1242.4560546875
109,minmax,random_forest,100,gini,3,balanced_subsample,42,0.14040303230285645,0.9948234693877552,0.9846153846153847,0.993421052631579,0.9861224489795918,0.9897582957804179,0.1160504583086184,0.958962825884227,0.9588576347570702,0.9830612244897958,1208,392,8,17,0.98,0.9861224489795918,0.24830769230769234,0.3363486842105263,0.006122448979591799,0.0061224489795918165,0.006122448979591837,0.36,0.45843520782396086,0.03498584480761813,0.986842105263158,0.0015541601255888438,0.8012114736234658,0.021883204064631234,0.9861224489795918,0.98,0.9892241379310345,0.9928439991821714,0.9975178241891789,0.9942669942669943,0.9914250714577378,0.004608753315649805,0.0030857034017535145,0.0026943548014236596,0.9901462663587375,0.9876853904713464,15.7,8262.75,65.7,415377.390625,4228.529296875,1242.45703125
110,minmax,random_forest,100,gini,3,balanced,42,0.11865496635437012,0.9948867346938776,0.9846153846153847,0.993421052631579,0.9861224489795918,0.9897582957804179,0.11563219005260082,0.958962825884227,0.9588576347570702,0.9830612244897958,1208,392,8,17,0.98,0.9861224489795918,0.24830769230769234,0.3363486842105263,0.006122448979591799,0.0061224489795918165,0.006122448979591837,0.36,0.45843520782396086,0.03498584480761813,0.986842105263158,0.0015541601255888438,0.801487502999724,0.02174459738895857,0.9861224489795918,0.98,0.9892241379310345,0.9928439991821714,0.997560752492269,0.9942669942669943,0.9914250714577378,0.004608753315649805,0.0030857034017535145,0.0026740177983914926,0.9903002309468821,0.9883012489553162,12.7,8250.671875,65.7,415377.39453125,4228.529296875,1242.45703125
111,minmax,random_forest,100,gini,3,None,42,0.11385393142700195,0.9953489795918368,0.9889230769230769,0.9870863599677159,0.9983673469387755,0.9926948051948052,0.10033779651519059,0.9700647927225018,0.9697970984562961,0.9791836734693877,1223,384,16,2,0.96,0.9983673469387755,0.2624615384615384,0.31154156577885395,0.038367346938775526,0.03836734693877556,0.03836734693877551,0.7777777777777778,0.4948186528497409,0.007732292882025038,0.9741727199354318,0.009739403453689177,0.7768661664409612,0.01956174279797734,0.9983673469387755,0.96,0.9879926108374384,0.9920844327176781,0.9969045627164622,0.9862792574656981,0.9979583503470805,-0.000930466085638515,-0.0006103724771271413,0.0015555831246254481,0.9872209391839877,0.9852213876130804,12.7,8254.640625,65.7,415377.37109375,4228.5302734375,1242.45703125
112,minmax,random_forest,100,gini,10,balanced_subsample,42,0.22633099555969238,0.9972479591836735,0.9938461538461538,0.9943043124491456,0.9975510204081632,0.9959250203748982,0.053219859907212244,0.9833841197973131,0.9833623425821645,0.9900255102040816,1222,393,7,3,0.9825,0.9975510204081632,0.25630769230769235,0.32221318144833194,0.015051020408163196,0.015051020408163238,0.015051020408163267,0.4,0.49242424242424243,0.001880070024903202,0.9886086248982913,0.003820643642072241,0.9343145762347153,0.00648925975564615,0.9975510204081632,0.9825,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005845964380447155,0.003870856334634354,0.0027520408163265175,0.9996920708237106,0.9919961153979413,13.2,8228.1875,65.6,415377.34375,4228.5302734375,1242.4580078125
113,minmax,random_forest,100,gini,10,balanced,42,0.1951141357421875,0.9968102040816328,0.9938461538461538,0.9943043124491456,0.9975510204081632,0.9959250203748982,0.05438904713467493,0.9833841197973131,0.9833623425821645,0.9900255102040816,1222,393,7,3,0.9825,0.9975510204081632,0.25630769230769235,0.32221318144833194,0.015051020408163196,0.015051020408163238,0.015051020408163267,0.4,0.49242424242424243,0.001880070024903202,0.9886086248982913,0.003820643642072241,0.9339104365809763,0.0066148088987656225,0.9975510204081632,0.9825,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005845964380447155,0.003870856334634354,0.003189795918367211,0.9996920708237106,0.9923036179481359,12.3,8251.5625,65.7,415377.3671875,4229.53515625,1242.4912109375
114,minmax,random_forest,100,gini,10,None,42,0.20262384414672852,0.9969857142857143,0.9950769230769231,0.9951179820992677,0.9983673469387755,0.9967400162999185,0.03814941121156978,0.986711724971285,0.9866898740657315,0.9916836734693877,1223,394,6,2,0.985,0.9983673469387755,0.25630769230769235,0.32221318144833194,0.013367346938775504,0.013367346938775518,0.01336734693877551,0.5,0.4949494949494949,0.00016848714977280022,0.9902359641985354,0.003393249607535398,0.9326200053136734,0.0066546168750123095,0.9983673469387755,0.985,0.9990763546798029,0.9993878800244848,1.0,0.9987765089722676,1.0,0.003999431602879855,0.0026478637245662684,0.003014285714285747,0.9992301770592764,0.993535050454882,13.8,8218.609375,65.5,415377.3828125,4229.560546875,1242.5234375
115,minmax,random_forest,100,gini,20,balanced_subsample,42,0.2297358512878418,0.9975030612244897,0.9938461538461538,0.9943043124491456,0.9975510204081632,0.9959250203748982,0.05360895607947853,0.9833841197973131,0.9833623425821645,0.9900255102040816,1222,393,7,3,0.9825,0.9975510204081632,0.25630769230769235,0.32221318144833194,0.015051020408163196,0.015051020408163238,0.015051020408163267,0.4,0.49242424242424243,0.001880070024903202,0.9886086248982913,0.003820643642072241,0.9331479591836735,0.006704800000000001,0.9975510204081632,0.9825,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005845964380447155,0.003870856334634354,0.002496938775510271,0.9996920708237106,0.9916883283865531,12.4,8195.296875,65.4,415377.4140625,4229.5693359375,1242.5556640625
116,minmax,random_forest,100,gini,20,balanced,42,0.19800782203674316,0.9965214285714286,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.07299954981037536,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9329102040816326,0.006716861538461538,0.9975510204081632,0.9875,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.004615195149677898,0.0030585194501524526,0.003478571428571442,0.9996920708237106,0.9929191919709122,13.8,8229.296875,65.6,415377.41796875,4229.57421875,1242.5634765625
117,minmax,random_forest,100,gini,20,None,42,0.20719695091247559,0.996591836734694,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07256802376392735,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.934872448979592,0.006515938461538463,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.003408163265306019,0.9996920708237106,0.9929194764321055,12.2,8202.375,65.4,415377.4375,4229.578125,1242.568359375
118,minmax,random_forest,100,entropy,3,balanced_subsample,42,0.15389537811279297,0.9948316326530612,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11779233338589165,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7973444721145855,0.022579593999645077,0.9828571428571429,0.985,0.9883004926108374,0.9922258592471358,0.9974871611155431,0.994259942599426,0.9902000816659862,0.0049158772262219985,0.003314154935020852,0.0026555284624819597,0.988760585065435,0.9864539579646006,10.2,8204.15625,65.4,415377.453125,4229.595703125,1242.587890625
119,minmax,random_forest,100,entropy,3,balanced,42,0.12171387672424316,0.99485,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11717438415527882,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7987438867284954,0.02249763540698354,0.9828571428571429,0.985,0.9879926108374384,0.9920196439533456,0.997502492652361,0.9942575881870386,0.9897917517354022,0.004607995452822977,0.0031079396412306837,0.002652492652361005,0.9889145496535797,0.9870698164485704,8.8,8228.71875,65.5,415377.453125,4229.5966796875,1242.587890625
120,minmax,random_forest,100,entropy,3,None,42,0.11612915992736816,0.9949459183673468,0.9883076923076923,0.9870759289176091,0.9975510204081632,0.9922858302882663,0.10130129682138449,0.9683763146774074,0.9681462949111449,0.9787755102040816,1222,384,16,3,0.96,0.9975510204081632,0.26184615384615384,0.3126009693053312,0.03755102040816327,0.037551020408163306,0.037551020408163265,0.6842105263157895,0.49224806201550386,0.005172133097894771,0.9741518578352182,0.009532182103610731,0.7763162655504428,0.020177393257879997,0.9975510204081632,0.96,0.9886083743842364,0.9924812030075187,0.9970394802404597,0.9878640776699029,0.9971416904859126,0.00030068207654410095,0.00019537271925240685,0.002093561873112937,0.9889145496535797,0.9864533890422135,18.4,8228.96875,65.5,415377.47265625,4229.5986328125,1242.5888671875
